Fecha,Pais,Marca,Cliente,Ingresos,Gastos
10/12/2021 00:00,Mexico,NexTec,Instituciones educativas,70358.706,47379.6
10/12/2021 00:00,Mexico,Innovatech,Sector publico,18891.6,10380
10/12/2021 00:00,Argentina,OmegaTech,Pequenias y medianas empresas,754092.36,675710
11/12/2021 00:00,Argentina,NeuroNet,Consumidores finales,496968.75,435240
14/12/2021 00:00,Mexico,NeuroNet,Sector publico,39237,22550
15/12/2021 00:00,Mexico,OmegaTech,Instituciones educativas,29246.4,20310
15/12/2021 00:00,Peru,OmegaTech,Sector publico,10291.12,7990
15/12/2021 00:00,Mexico,OmegaTech,Grandes clientes,10733.4,9045
16/12/2021 00:00,Uruguay,NeuroNet,Sector publico,205707.48,115566
17/12/2021 00:00,Mexico,NexTec,Instituciones educativas,26133.57,19358.2
17/12/2021 00:00,Argentina,NexTec,Sector publico,44654.592,23257.6
17/12/2021 00:00,Chile,NeuroNet,Pequenias y medianas empresas,657316.62,615465
18/12/2021 00:00,Argentina,NeuroNet,Consumidores finales,35922.7212,22462.5
19/12/2021 00:00,Uruguay,NexTec,Sector publico,29697,15630
19/12/2021 00:00,Argentina,NexTec,Pequenias y medianas empresas,922680,873750
19/12/2021 00:00,Chile,Cybernova,Pequenias y medianas empresas,385968,374000
21/12/2021 00:00,Mexico,Innovatech,Instituciones educativas,141876.99,99562.8
21/12/2021 00:00,Mexico,Innovatech,Sector publico,639922.5,559260
21/12/2021 00:00,Mexico,NeuroNet,Sector publico,8969.7244,6815.9
22/12/2021 00:00,Uruguay,OmegaTech,Sector publico,63861.6132,51835.725
23/12/2021 00:00,Argentina,Innovatech,Sector publico,20275.2,10560
23/12/2021 00:00,Uruguay,Cybernova,Sector publico,7040.9493,5080.05
25/12/2021 00:00,Peru,NexTec,Instituciones educativas,60073.2,40048.8
25/12/2021 00:00,Chile,OmegaTech,Sector publico,3142.72,2440
29/12/2021 00:00,Peru,OmegaTech,Instituciones educativas,11092.95,7470
29/12/2021 00:00,Mexico,Innovatech,Pequenias y medianas empresas,715036.68,692865
29/12/2021 00:00,Peru,Innovatech,Grandes clientes,9100.08,6894
29/12/2021 00:00,Argentina,Innovatech,Grandes clientes,13429.92,10278
30/12/2021 00:00,Argentina,NeuroNet,Instituciones educativas,30991.8,21980
30/12/2021 00:00,Chile,Cybernova,Sector publico,3503.64,2910
30/12/2021 00:00,Mexico,Cybernova,Pequenias y medianas empresas,678960,615000
02/01/2022 00:00,Uruguay,NeuroNet,Sector publico,1215694.48,960731.2
03/01/2022 00:00,Argentina,Cybernova,Sector publico,634155.83,547775.8
04/01/2022 00:00,Uruguay,OmegaTech,Pequenias y medianas empresas,287481.6,257600
06/01/2022 00:00,Peru,NexTec,Instituciones educativas,21573,15300
06/01/2022 00:00,Chile,NeuroNet,Instituciones educativas,172859.676,130954.3
06/01/2022 00:00,Argentina,Cybernova,Sector publico,81514.92,43359
06/01/2022 00:00,Peru,NeuroNet,Pequenias y medianas empresas,230272.56,195810
06/01/2022 00:00,Argentina,Innovatech,Pequenias y medianas empresas,2328868.8,2156360
07/01/2022 00:00,Argentina,Innovatech,Sector publico,2207.8014,1695.7
07/01/2022 00:00,Mexico,NeuroNet,Grandes clientes,6305.76,5436
08/01/2022 00:00,Chile,NexTec,Sector publico,37646.2485,28305.45
09/01/2022 00:00,Mexico,OmegaTech,Sector publico,11191.95,8415
10/01/2022 00:00,Mexico,NeuroNet,Sector publico,552391,436540
12/01/2022 00:00,Peru,Cybernova,Instituciones educativas,24088.32,18892.8
12/01/2022 00:00,Uruguay,NexTec,Sector publico,14714.7,10725
12/01/2022 00:00,Peru,NexTec,Sector publico,157163.28,81012
12/01/2022 00:00,Mexico,NeuroNet,Grandes clientes,117177.6672,99867.33
13/01/2022 00:00,Argentina,Innovatech,Instituciones educativas,42713.325,31995
13/01/2022 00:00,Uruguay,Cybernova,Consumidores finales,96461.5385,84480
13/01/2022 00:00,Chile,NexTec,Pequenias y medianas empresas,794440.92,727510
15/01/2022 00:00,Argentina,Innovatech,Instituciones educativas,33499.35,25670
15/01/2022 00:00,Mexico,Innovatech,Sector publico,8771.14,6665
15/01/2022 00:00,Mexico,OmegaTech,Sector publico,107156,89440
15/01/2022 00:00,Uruguay,Cybernova,Sector publico,52404.09,27581.1
16/01/2022 00:00,Uruguay,NeuroNet,Instituciones educativas,6762,4900
16/01/2022 00:00,Mexico,NexTec,Sector publico,69670.92,37059
17/01/2022 00:00,Peru,NeuroNet,Sector publico,3835364.26,2907273.2
19/01/2022 00:00,Uruguay,NeuroNet,Sector publico,10420.62,8655
19/01/2022 00:00,Mexico,NeuroNet,Grandes clientes,13055.22,11254.5
20/01/2022 00:00,Peru,Cybernova,Sector publico,18818.8,10010
20/01/2022 00:00,Mexico,NexTec,Sector publico,21700.8,12330
23/01/2022 00:00,Argentina,Innovatech,Sector publico,239183,189020
23/01/2022 00:00,Peru,NeuroNet,Pequenias y medianas empresas,582048,505250
23/01/2022 00:00,Mexico,NexTec,Pequenias y medianas empresas,2789743.32,2499770
24/01/2022 00:00,Chile,NexTec,Consumidores finales,41930.7692,18170
26/01/2022 00:00,Mexico,Cybernova,Sector publico,698593.28,589721.6
28/01/2022 00:00,Uruguay,NexTec,Consumidores finales,96461.5385,84480
29/01/2022 00:00,Mexico,Cybernova,Instituciones educativas,40767.87,31603
29/01/2022 00:00,Chile,NeuroNet,Consumidores finales,10602.9,6630
30/01/2022 00:00,Mexico,Cybernova,Instituciones educativas,21801.6,15140
30/01/2022 00:00,Chile,NeuroNet,Sector publico,2837688,2195830
31/01/2022 00:00,Chile,NexTec,Sector publico,38821.056,21098.4
31/01/2022 00:00,Peru,NeuroNet,Sector publico,1248710.54,1078620.4
31/01/2022 00:00,Chile,NexTec,Grandes clientes,116953.6896,98556.48
01/02/2022 00:00,Peru,NexTec,Instituciones educativas,29123.55,20655
02/02/2022 00:00,Chile,Cybernova,Pequenias y medianas empresas,310840.38,267045
03/02/2022 00:00,Chile,Innovatech,Consumidores finales,608410.3846,595526.4
03/02/2022 00:00,Peru,NeuroNet,Sector publico,360899,311740
03/02/2022 00:00,Mexico,OmegaTech,Sector publico,1732777.2,1462734
03/02/2022 00:00,Uruguay,Cybernova,Pequenias y medianas empresas,230310,213250
05/02/2022 00:00,Peru,Cybernova,Consumidores finales,1100296.183,943759.2
05/02/2022 00:00,Argentina,OmegaTech,Sector publico,68631.6246,50023.05
07/02/2022 00:00,Mexico,NexTec,Sector publico,110840.04,61577.8
09/02/2022 00:00,Peru,OmegaTech,Sector publico,134741.728,75697.6
09/02/2022 00:00,Peru,OmegaTech,Pequenias y medianas empresas,535332.33,459907.5
10/02/2022 00:00,Peru,NexTec,Instituciones educativas,10637.55,7091.7
11/02/2022 00:00,Uruguay,Innovatech,Sector publico,191383.92,154533.6
13/02/2022 00:00,Chile,Cybernova,Sector publico,1275982.89,1089509.2
13/02/2022 00:00,Chile,Cybernova,Pequenias y medianas empresas,474858,425500
14/02/2022 00:00,Peru,NexTec,Instituciones educativas,8822.052,6838.8
15/02/2022 00:00,Uruguay,OmegaTech,Sector publico,14147.1008,10417.6
15/02/2022 00:00,Argentina,Cybernova,Grandes clientes,21359.52,17604
17/02/2022 00:00,Argentina,NeuroNet,Sector publico,26430.6,14210
18/02/2022 00:00,Argentina,OmegaTech,Sector publico,92064,71240
18/02/2022 00:00,Chile,OmegaTech,Sector publico,10298.82,7910
19/02/2022 00:00,Mexico,NexTec,Instituciones educativas,69111.072,47993.8
19/02/2022 00:00,Mexico,NexTec,Consumidores finales,196599.5769,177794.4
19/02/2022 00:00,Peru,NexTec,Consumidores finales,13617.6923,8430
20/02/2022 00:00,Chile,NexTec,Instituciones educativas,89489.106,69371.4
20/02/2022 00:00,Peru,Cybernova,Consumidores finales,215256.0577,184632
20/02/2022 00:00,Uruguay,Cybernova,Grandes clientes,7317.9288,6031.26
21/02/2022 00:00,Argentina,OmegaTech,Sector publico,24225.6,12360
23/02/2022 00:00,Mexico,NeuroNet,Sector publico,43665.468,36267
24/02/2022 00:00,Mexico,Innovatech,Sector publico,4472,2600
25/02/2022 00:00,Uruguay,NeuroNet,Consumidores finales,267705.8654,262036.8
25/02/2022 00:00,Chile,Cybernova,Sector publico,5217.03,4095
26/02/2022 00:00,Peru,OmegaTech,Sector publico,4338,2410
27/02/2022 00:00,Chile,NexTec,Consumidores finales,41930.7692,18170
27/02/2022 00:00,Chile,Cybernova,Grandes clientes,30216,22662
01/03/2022 00:00,Argentina,Cybernova,Pequenias y medianas empresas,683397,575250
02/03/2022 00:00,Chile,NexTec,Sector publico,176612.4,88306.2
03/03/2022 00:00,Mexico,Cybernova,Instituciones educativas,26486.4,19840
03/03/2022 00:00,Mexico,Innovatech,Sector publico,2322918.675,2030113.8
04/03/2022 00:00,Peru,NeuroNet,Sector publico,121763.97,64086.3
05/03/2022 00:00,Argentina,NeuroNet,Sector publico,12205.41,9177
07/03/2022 00:00,Chile,OmegaTech,Sector publico,152027.13,85408.5
07/03/2022 00:00,Peru,OmegaTech,Sector publico,88381.568,50216.8
08/03/2022 00:00,Chile,Innovatech,Sector publico,16121.4,8310
08/03/2022 00:00,Mexico,Cybernova,Sector publico,50520.204,27161.4
08/03/2022 00:00,Peru,NexTec,Grandes clientes,5040.96,4248
09/03/2022 00:00,Mexico,NeuroNet,Sector publico,2750907.18,2173969.2
10/03/2022 00:00,Peru,Cybernova,Sector publico,448875,351000
12/03/2022 00:00,Argentina,Cybernova,Consumidores finales,409961.5385,359040
13/03/2022 00:00,Argentina,OmegaTech,Sector publico,430452.75,351390
13/03/2022 00:00,Peru,NeuroNet,Sector publico,52300.16,28424
14/03/2022 00:00,Peru,Cybernova,Consumidores finales,114349.0385,97080
14/03/2022 00:00,Chile,NexTec,Sector publico,801444,684320
14/03/2022 00:00,Peru,Cybernova,Pequenias y medianas empresas,91182,83500
15/03/2022 00:00,Peru,NexTec,Sector publico,16012.668,12039.6
15/03/2022 00:00,Chile,NexTec,Sector publico,236766.6,185140.8
16/03/2022 00:00,Mexico,NeuroNet,Consumidores finales,51202.3846,47865.6
17/03/2022 00:00,Argentina,NexTec,Instituciones educativas,49584.765,35166.5
17/03/2022 00:00,Chile,Innovatech,Consumidores finales,362149.0385,354480
18/03/2022 00:00,Argentina,NexTec,Sector publico,23588.8,12820
19/03/2022 00:00,Peru,NeuroNet,Sector publico,238609,199160
20/03/2022 00:00,Argentina,OmegaTech,Instituciones educativas,29104.2,20424
21/03/2022 00:00,Mexico,OmegaTech,Sector publico,438564,354120
21/03/2022 00:00,Argentina,Cybernova,Pequenias y medianas empresas,282435,247750
22/03/2022 00:00,Mexico,NexTec,Pequenias y medianas empresas,313500,275000
22/03/2022 00:00,Peru,NeuroNet,Pequenias y medianas empresas,356250,312500
23/03/2022 00:00,Argentina,NeuroNet,Instituciones educativas,9225,6150
24/03/2022 00:00,Chile,Cybernova,Consumidores finales,540027.1154,458472
24/03/2022 00:00,Argentina,NexTec,Consumidores finales,921436.6875,842456.4
25/03/2022 00:00,Chile,Cybernova,Grandes clientes,39926.2188,33645.69
26/03/2022 00:00,Uruguay,Cybernova,Consumidores finales,183947.5962,171960
27/03/2022 00:00,Uruguay,Cybernova,Instituciones educativas,78408,52272
27/03/2022 00:00,Peru,Cybernova,Sector publico,6203.008,5152
28/03/2022 00:00,Peru,OmegaTech,Grandes clientes,89622.18,77260.5
30/03/2022 00:00,Chile,NeuroNet,Pequenias y medianas empresas,233091,218250
30/03/2022 00:00,Uruguay,OmegaTech,Grandes clientes,53597.376,41018.4
31/03/2022 00:00,Mexico,Cybernova,Sector publico,196479.36,165859.2
01/04/2022 00:00,Mexico,OmegaTech,Instituciones educativas,23083.8,15389.2
01/04/2022 00:00,Peru,OmegaTech,Grandes clientes,41900.4,31425.3
05/04/2022 00:00,Argentina,NeuroNet,Consumidores finales,427393.125,374306.4
06/04/2022 00:00,Argentina,Cybernova,Sector publico,608501.6,475820.8
06/04/2022 00:00,Peru,OmegaTech,Pequenias y medianas empresas,508032,432000
07/04/2022 00:00,Chile,Cybernova,Instituciones educativas,34736.1,23630
08/04/2022 00:00,Uruguay,NeuroNet,Instituciones educativas,29254.5,21670
08/04/2022 00:00,Peru,Innovatech,Pequenias y medianas empresas,62916,53500
08/04/2022 00:00,Uruguay,Cybernova,Pequenias y medianas empresas,875294.64,828877.5
09/04/2022 00:00,Argentina,Cybernova,Sector publico,18082.26,12915.9
09/04/2022 00:00,Argentina,Cybernova,Sector publico,52877,27830
09/04/2022 00:00,Argentina,Cybernova,Sector publico,2015987.4,1663989.6
10/04/2022 00:00,Argentina,NeuroNet,Sector publico,4366.32,3390
10/04/2022 00:00,Chile,OmegaTech,Grandes clientes,15229.2,11655
11/04/2022 00:00,Peru,OmegaTech,Grandes clientes,18540,13905
12/04/2022 00:00,Argentina,Innovatech,Sector publico,3790.5,2850
12/04/2022 00:00,Argentina,Cybernova,Sector publico,87783.696,44787.6
13/04/2022 00:00,Uruguay,OmegaTech,Sector publico,2647798.79,2161468.4
14/04/2022 00:00,Argentina,NexTec,Consumidores finales,117973.5577,103320
15/04/2022 00:00,Chile,Innovatech,Sector publico,32183.72,16938.8
15/04/2022 00:00,Chile,OmegaTech,Pequenias y medianas empresas,69402,67250
16/04/2022 00:00,Uruguay,Innovatech,Consumidores finales,861585.5769,560300
16/04/2022 00:00,Chile,Innovatech,Sector publico,69144.42,36391.8
16/04/2022 00:00,Mexico,Cybernova,Sector publico,54115.3998,43431.3
17/04/2022 00:00,Peru,Innovatech,Grandes clientes,9609.6,7920
19/04/2022 00:00,Peru,Innovatech,Sector publico,108706.5,92820
19/04/2022 00:00,Chile,OmegaTech,Sector publico,120606.87,63477.3
20/04/2022 00:00,Peru,OmegaTech,Instituciones educativas,9811.8,7110
20/04/2022 00:00,Chile,NeuroNet,Instituciones educativas,11772,8175
20/04/2022 00:00,Mexico,NexTec,Sector publico,10396.54,8635
20/04/2022 00:00,Uruguay,Cybernova,Sector publico,4981,2930
20/04/2022 00:00,Mexico,OmegaTech,Sector publico,474976.6,415105.6
21/04/2022 00:00,Peru,OmegaTech,Sector publico,53257.6,29920
21/04/2022 00:00,Chile,NexTec,Sector publico,14713.5,8655
22/04/2022 00:00,Argentina,Cybernova,Instituciones educativas,14203.728,9863.7
22/04/2022 00:00,Chile,NeuroNet,Sector publico,706387.5,524745
22/04/2022 00:00,Argentina,OmegaTech,Pequenias y medianas empresas,2771817.3,2566497.5
23/04/2022 00:00,Uruguay,Cybernova,Instituciones educativas,52167.375,39975
23/04/2022 00:00,Mexico,OmegaTech,Consumidores finales,709061.5385,614520
23/04/2022 00:00,Chile,Innovatech,Sector publico,655551.75,547170
23/04/2022 00:00,Uruguay,Cybernova,Sector publico,741157.4625,579551.7
24/04/2022 00:00,Uruguay,Cybernova,Instituciones educativas,4766.85,3210
24/04/2022 00:00,Uruguay,NeuroNet,Instituciones educativas,18663.12,13524
26/04/2022 00:00,Chile,NeuroNet,Instituciones educativas,17604.9,12620
26/04/2022 00:00,Mexico,NeuroNet,Sector publico,15837.4125,13308.75
27/04/2022 00:00,Mexico,Cybernova,Instituciones educativas,28795.95,21570
27/04/2022 00:00,Uruguay,OmegaTech,Sector publico,30001,15790
27/04/2022 00:00,Mexico,Innovatech,Sector publico,44358.8,25790
28/04/2022 00:00,Uruguay,NeuroNet,Pequenias y medianas empresas,537085.08,456705
28/04/2022 00:00,Peru,Cybernova,Grandes clientes,73581.678,56893.05
30/04/2022 00:00,Chile,NexTec,Sector publico,15620.85,11745
01/05/2022 00:00,Chile,Cybernova,Sector publico,7388.85,5675
02/05/2022 00:00,Uruguay,NexTec,Pequenias y medianas empresas,291186.72,275745
03/05/2022 00:00,Argentina,NexTec,Instituciones educativas,16257.3,11530
03/05/2022 00:00,Mexico,Cybernova,Sector publico,272888,230360
04/05/2022 00:00,Peru,OmegaTech,Sector publico,3828826.68,2902317.6
05/05/2022 00:00,Mexico,Innovatech,Sector publico,438564,354120
07/05/2022 00:00,Argentina,Innovatech,Instituciones educativas,16257.3,11530
07/05/2022 00:00,Mexico,NeuroNet,Consumidores finales,238072.1538,225086.4
07/05/2022 00:00,Uruguay,OmegaTech,Sector publico,385581,333060
09/05/2022 00:00,Mexico,NexTec,Instituciones educativas,21801.6,15140
11/05/2022 00:00,Argentina,Cybernova,Sector publico,23282.91,16630.65
13/05/2022 00:00,Chile,NexTec,Consumidores finales,806661.7933,691899.6
13/05/2022 00:00,Chile,Cybernova,Pequenias y medianas empresas,588984,533500
13/05/2022 00:00,Chile,Innovatech,Grandes clientes,38021.4,31684.5
14/05/2022 00:00,Mexico,NeuroNet,Consumidores finales,601300.774,505335.6
14/05/2022 00:00,Mexico,Cybernova,Sector publico,1339477.23,1093450.8
14/05/2022 00:00,Chile,NeuroNet,Sector publico,2322.999,1952.1
14/05/2022 00:00,Chile,Cybernova,Pequenias y medianas empresas,364722,341500
16/05/2022 00:00,Mexico,Cybernova,Sector publico,11327.4,6090
16/05/2022 00:00,Argentina,NexTec,Sector publico,53632.82,28227.8
16/05/2022 00:00,Chile,Cybernova,Pequenias y medianas empresas,3396851.64,3110670
17/05/2022 00:00,Peru,NexTec,Instituciones educativas,9732.69,7458
17/05/2022 00:00,Chile,Cybernova,Sector publico,670477.5,579150
17/05/2022 00:00,Peru,OmegaTech,Pequenias y medianas empresas,750537,702750
19/05/2022 00:00,Argentina,NeuroNet,Sector publico,573205.5,457860
19/05/2022 00:00,Mexico,OmegaTech,Grandes clientes,4007.64,3303
20/05/2022 00:00,Uruguay,NeuroNet,Instituciones educativas,121712.1,85412
20/05/2022 00:00,Uruguay,Innovatech,Instituciones educativas,104731.11,77578.6
23/05/2022 00:00,Uruguay,OmegaTech,Sector publico,9231.74,7015
24/05/2022 00:00,Chile,NeuroNet,Sector publico,50803.2,26460
25/05/2022 00:00,Uruguay,NeuroNet,Sector publico,39049.92,21456
26/05/2022 00:00,Mexico,NeuroNet,Sector publico,44721.6,36300
28/05/2022 00:00,Peru,NexTec,Instituciones educativas,13815,9210
28/05/2022 00:00,Mexico,Innovatech,Consumidores finales,739423.125,676044
28/05/2022 00:00,Chile,Cybernova,Sector publico,3658602.64,2773284.8
28/05/2022 00:00,Uruguay,Cybernova,Grandes clientes,88521.3936,74596.68
29/05/2022 00:00,Mexico,Cybernova,Instituciones educativas,108560.7315,81318.9
29/05/2022 00:00,Uruguay,Cybernova,Sector publico,7247.1,5950
30/05/2022 00:00,Peru,Innovatech,Instituciones educativas,28299.75,19450
30/05/2022 00:00,Peru,Cybernova,Consumidores finales,1040627.192,892579.2
30/05/2022 00:00,Argentina,NexTec,Sector publico,4539,2670
30/05/2022 00:00,Argentina,Cybernova,Pequenias y medianas empresas,655578,635250
31/05/2022 00:00,Mexico,NexTec,Instituciones educativas,33001.2,22000.8
01/06/2022 00:00,Mexico,NeuroNet,Pequenias y medianas empresas,236215.98,198835
02/06/2022 00:00,Uruguay,NeuroNet,Instituciones educativas,37335,26200
02/06/2022 00:00,Chile,NexTec,Instituciones educativas,22484.7,17430
02/06/2022 00:00,Chile,NeuroNet,Instituciones educativas,81080.3025,62130.5
02/06/2022 00:00,Argentina,NeuroNet,Sector publico,53808,28320
02/06/2022 00:00,Uruguay,Cybernova,Pequenias y medianas empresas,931003.47,834232.5
03/06/2022 00:00,Chile,Cybernova,Grandes clientes,20687.16,17433
04/06/2022 00:00,Chile,Cybernova,Sector publico,281053.5,239980
05/06/2022 00:00,Chile,NeuroNet,Sector publico,597408,462280
05/06/2022 00:00,Mexico,NeuroNet,Sector publico,301027.86,230536.8
07/06/2022 00:00,Argentina,NexTec,Consumidores finales,367106.25,335640
07/06/2022 00:00,Uruguay,Innovatech,Pequenias y medianas empresas,344322,305250
08/06/2022 00:00,Peru,NexTec,Sector publico,1282854.3,972426
08/06/2022 00:00,Mexico,Innovatech,Sector publico,61969.908,34049.4
09/06/2022 00:00,Peru,NeuroNet,Sector publico,27968,15200
11/06/2022 00:00,Peru,Cybernova,Sector publico,8107.96,6295
11/06/2022 00:00,Uruguay,Cybernova,Sector publico,22954.3902,17630.1
12/06/2022 00:00,Mexico,NexTec,Instituciones educativas,3344.25,2450
12/06/2022 00:00,Mexico,NexTec,Grandes clientes,12747.84,9756
13/06/2022 00:00,Argentina,NeuroNet,Instituciones educativas,159019.0875,116497.5
13/06/2022 00:00,Mexico,NexTec,Pequenias y medianas empresas,766413,686750
13/06/2022 00:00,Uruguay,Cybernova,Grandes clientes,25542,22275
14/06/2022 00:00,Mexico,OmegaTech,Sector publico,322420,254800
15/06/2022 00:00,Chile,NexTec,Sector publico,42613.2,23940
15/06/2022 00:00,Uruguay,OmegaTech,Sector publico,21076.44,17107.5
15/06/2022 00:00,Argentina,OmegaTech,Pequenias y medianas empresas,805194,745550
16/06/2022 00:00,Uruguay,OmegaTech,Instituciones educativas,27972,20720
17/06/2022 00:00,Uruguay,OmegaTech,Sector publico,530621,433160
18/06/2022 00:00,Mexico,OmegaTech,Grandes clientes,5961.24,5139
19/06/2022 00:00,Peru,OmegaTech,Instituciones educativas,19517.7,15130
20/06/2022 00:00,Uruguay,NexTec,Sector publico,100989.504,51004.8
20/06/2022 00:00,Mexico,Cybernova,Grandes clientes,8113.32,6543
21/06/2022 00:00,Peru,NeuroNet,Sector publico,691012,557960
21/06/2022 00:00,Mexico,Innovatech,Sector publico,30184,17150
22/06/2022 00:00,Chile,Cybernova,Sector publico,775789,606632
23/06/2022 00:00,Chile,OmegaTech,Consumidores finales,559322.9856,479749.2
23/06/2022 00:00,Mexico,Cybernova,Sector publico,14732.676,12380.4
24/06/2022 00:00,Mexico,NeuroNet,Consumidores finales,148707.6923,128880
24/06/2022 00:00,Uruguay,Cybernova,Sector publico,7247.1,5950
25/06/2022 00:00,Mexico,NexTec,Sector publico,36702,20390
25/06/2022 00:00,Mexico,OmegaTech,Sector publico,583580.2,461188
26/06/2022 00:00,Peru,NeuroNet,Sector publico,43643,22970
26/06/2022 00:00,Mexico,Innovatech,Sector publico,102625.6,58310
30/06/2022 00:00,Mexico,NeuroNet,Consumidores finales,44264.4231,40920
02/07/2022 00:00,Peru,Innovatech,Instituciones educativas,101596.1025,69825.5
02/07/2022 00:00,Mexico,NexTec,Consumidores finales,398650.1538,345496.8
02/07/2022 00:00,Mexico,Innovatech,Sector publico,9702.784,4950.4
02/07/2022 00:00,Chile,OmegaTech,Sector publico,9457.728,7264
03/07/2022 00:00,Argentina,OmegaTech,Grandes clientes,43005.3624,32579.82
04/07/2022 00:00,Argentina,NexTec,Sector publico,1207.374,969
04/07/2022 00:00,Argentina,NeuroNet,Sector publico,694077.3,592644
05/07/2022 00:00,Uruguay,Cybernova,Consumidores finales,112374.5192,94440
05/07/2022 00:00,Chile,OmegaTech,Consumidores finales,1121816.192,962217.6
05/07/2022 00:00,Argentina,NexTec,Pequenias y medianas empresas,509691,466750
07/07/2022 00:00,Uruguay,Cybernova,Sector publico,104379.856,55521.2
08/07/2022 00:00,Argentina,Innovatech,Sector publico,23588.8,12820
09/07/2022 00:00,Argentina,Innovatech,Sector publico,8760.465,7192.5
10/07/2022 00:00,Chile,Innovatech,Pequenias y medianas empresas,563304,479000
11/07/2022 00:00,Mexico,NeuroNet,Pequenias y medianas empresas,567600,537500
12/07/2022 00:00,Chile,Cybernova,Sector publico,39255.904,22823.2
13/07/2022 00:00,Uruguay,NexTec,Sector publico,490952,414440
13/07/2022 00:00,Mexico,OmegaTech,Sector publico,848172.5,741260
14/07/2022 00:00,Argentina,Innovatech,Sector publico,15474.55,11635
14/07/2022 00:00,Mexico,Cybernova,Sector publico,55071.2,29930
14/07/2022 00:00,Mexico,Cybernova,Pequenias y medianas empresas,1356528,1130440
15/07/2022 00:00,Chile,NeuroNet,Consumidores finales,696634.6154,448500
18/07/2022 00:00,Chile,Cybernova,Sector publico,978236,741520
18/07/2022 00:00,Uruguay,NexTec,Sector publico,1406988.24,1111905.6
18/07/2022 00:00,Chile,NexTec,Sector publico,36720.1184,29470.4
18/07/2022 00:00,Uruguay,NexTec,Grandes clientes,13369.4568,11659.41
20/07/2022 00:00,Chile,Innovatech,Instituciones educativas,32280,21520
21/07/2022 00:00,Mexico,Cybernova,Sector publico,272888,230360
21/07/2022 00:00,Uruguay,NexTec,Sector publico,80543.88,44746.6
23/07/2022 00:00,Mexico,NexTec,Grandes clientes,26515.5072,20292.48
23/07/2022 00:00,Mexico,OmegaTech,Grandes clientes,53667,45225
24/07/2022 00:00,Peru,Innovatech,Sector publico,10936.8,5880
25/07/2022 00:00,Argentina,OmegaTech,Sector publico,13809.18,10065
25/07/2022 00:00,Peru,Cybernova,Grandes clientes,25932,19449
26/07/2022 00:00,Chile,NexTec,Consumidores finales,499497.9231,442108.8
26/07/2022 00:00,Chile,NexTec,Pequenias y medianas empresas,298662,273500
27/07/2022 00:00,Argentina,NexTec,Instituciones educativas,139966.47,99267
28/07/2022 00:00,Argentina,NexTec,Consumidores finales,367106.25,335640
28/07/2022 00:00,Argentina,Cybernova,Sector publico,1730.54,1315
30/07/2022 00:00,Uruguay,Cybernova,Instituciones educativas,32670,21780
30/07/2022 00:00,Chile,Innovatech,Consumidores finales,389326.6731,372321.6
31/07/2022 00:00,Peru,NexTec,Consumidores finales,406269.2308,261560
01/08/2022 00:00,Uruguay,OmegaTech,Sector publico,35182.7091,25623.825
02/08/2022 00:00,Mexico,OmegaTech,Grandes clientes,7749.2784,5866.7886
02/08/2022 00:00,Chile,OmegaTech,Grandes clientes,296735.2788,267970.8
04/08/2022 00:00,Chile,Cybernova,Sector publico,632907.45,558347.4
05/08/2022 00:00,Uruguay,Cybernova,Instituciones educativas,29329.5497,22260.3335
05/08/2022 00:00,Uruguay,Cybernova,Sector publico,53370.576,39906.72
06/08/2022 00:00,Mexico,NexTec,Consumidores finales,32680.648,18125.8
06/08/2022 00:00,Mexico,Cybernova,Sector publico,34325.3588,27942.8895
06/08/2022 00:00,Mexico,Cybernova,Sector publico,139701.375,118513.2
06/08/2022 00:00,Mexico,NeuroNet,Grandes clientes,664238.4,518843
07/08/2022 00:00,Argentina,OmegaTech,Consumidores finales,683567.5,512583.5
08/08/2022 00:00,Uruguay,Cybernova,Instituciones educativas,43215.405,30612.7
08/08/2022 00:00,Uruguay,NexTec,Pequenias y medianas empresas,27530.0283,23081.184
09/08/2022 00:00,Argentina,Innovatech,Sector publico,13485.744,10747.08
09/08/2022 00:00,Uruguay,OmegaTech,Grandes clientes,26866.0392,22351.23
11/08/2022 00:00,Mexico,NexTec,Sector publico,47041.104,26980.05
11/08/2022 00:00,Mexico,OmegaTech,Sector publico,33437.5165,21105.75
11/08/2022 00:00,Mexico,OmegaTech,Sector publico,1177211.539,765050
12/08/2022 00:00,Mexico,NexTec,Consumidores finales,223264.62,215872.5
12/08/2022 00:00,Uruguay,Cybernova,Pequenias y medianas empresas,19844.3448,15552.45
12/08/2022 00:00,Uruguay,Cybernova,Grandes clientes,723984.24,577543.2
13/08/2022 00:00,Chile,OmegaTech,Sector publico,257219.865,232285.872
14/08/2022 00:00,Argentina,NeuroNet,Grandes clientes,699190.31,576152.2
15/08/2022 00:00,Uruguay,NeuroNet,Instituciones educativas,297930.8365,257955.6
15/08/2022 00:00,Peru,OmegaTech,Instituciones educativas,487188.4907,413297.772
15/08/2022 00:00,Argentina,OmegaTech,Sector publico,42640.9533,33785.892
16/08/2022 00:00,Mexico,Cybernova,Sector publico,83996.7426,64972.54
16/08/2022 00:00,Argentina,Cybernova,Sector publico,37282.32,20907.8
17/08/2022 00:00,Peru,NeuroNet,Sector publico,346538.115,262481.7
17/08/2022 00:00,Argentina,NeuroNet,Grandes clientes,799812.3185,678506.688
