Fecha,País,Marca,Cliente, Ingresos , Gastos 
04/09/2022,Argentina,Cybernova,Sector público,2015987.4,1663989.6
04/10/2022,Argentina,NeuroNet,Sector público,4366.32,3390
04/10/2022,Chile,OmegaTech,Grandes clientes,15229.2,11655
04/11/2022,Perú,OmegaTech,Grandes clientes,18540,13905
04/12/2022,Argentina,Innovatech,Sector público,3790.5,2850
04/12/2022,Argentina,Cybernova,Sector público,87783.7,44787.6
4/13/2022,Uruguay,OmegaTech,Sector público,2647798.79,2161468.4
4/14/2022,Argentina,NexTec,Consumidores finales,117973.56,103320
4/15/2022,Chile,Innovatech,Sector público,32183.72,16938.8
4/15/2022,Chile,OmegaTech,Pequeñas y medianas empresas,69402,67250
4/16/2022,Uruguay,Innovatech,Consumidores finales,861585.58,560300
4/16/2022,Chile,Innovatech,Sector público,69144.42,36391.8
4/16/2022,México,Cybernova,Sector público,54115.4,43431.3
4/17/2022,Perú,Innovatech,Grandes clientes,9609.6,7920
4/19/2022,Perú,Innovatech,Sector público,108706.5,92820
4/19/2022,Chile,OmegaTech,Sector público,120606.87,63477.3
4/20/2022,Perú,OmegaTech,Instituciones educativas,9811.8,7110
4/20/2022,Chile,NeuroNet,Instituciones educativas,11772,8175
4/20/2022,México,NexTec,Sector público,10396.54,8635
4/20/2022,Uruguay,Cybernova,Sector público,4981,2930
4/20/2022,México,OmegaTech,Sector público,474976.6,415105.6
4/21/2022,Perú,OmegaTech,Sector público,53257.6,29920
4/21/2022,Chile,NexTec,Sector público,14713.5,8655
4/22/2022,Argentina,Cybernova,Instituciones educativas,14203.73,9863.7
4/22/2022,Chile,NeuroNet,Sector público,706387.5,524745
4/22/2022,Argentina,OmegaTech,Pequeñas y medianas empresas,2771817.3,2566497.5
4/23/2022,Uruguay,Cybernova,Instituciones educativas,52167.38,39975
4/23/2022,México,OmegaTech,Consumidores finales,709061.54,614520
4/23/2022,Chile,Innovatech,Sector público,655551.75,547170
4/23/2022,Uruguay,Cybernova,Sector público,741157.46,579551.7
4/24/2022,Uruguay,Cybernova,Instituciones educativas,4766.85,3210
4/24/2022,Uruguay,NeuroNet,Instituciones educativas,18663.12,13524
4/26/2022,Chile,NeuroNet,Instituciones educativas,17604.9,12620
4/26/2022,México,NeuroNet,Sector público,15837.41,13308.75
4/27/2022,México,Cybernova,Instituciones educativas,28795.95,21570
4/27/2022,Uruguay,OmegaTech,Sector público,30001,15790
4/27/2022,México,Innovatech,Sector público,44358.8,25790
4/28/2022,Uruguay,NeuroNet,Pequeñas y medianas empresas,537085.08,456705
4/28/2022,Perú,Cybernova,Grandes clientes,73581.68,56893.05
4/30/2022,Chile,NexTec,Sector público,15620.85,11745
05/01/2022,Chile,Cybernova,Sector público,7388.85,5675
05/02/2022,Uruguay,NexTec,Pequeñas y medianas empresas,291186.72,275745
05/03/2022,Argentina,NexTec,Instituciones educativas,16257.3,11530
05/03/2022,México,Cybernova,Sector público,272888,230360
05/04/2022,Perú,OmegaTech,Sector público,3828826.68,2902317.6
05/05/2022,México,Innovatech,Sector público,438564,354120
05/07/2022,Argentina,Innovatech,Instituciones educativas,16257.3,11530
05/07/2022,México,NeuroNet,Consumidores finales,238072.15,225086.4
05/07/2022,Uruguay,OmegaTech,Sector público,385581,333060
05/09/2022,México,NexTec,Instituciones educativas,21801.6,15140
05/11/2022,Argentina,Cybernova,Sector público,23282.91,16630.65
5/13/2022,Chile,NexTec,Consumidores finales,806661.79,691899.6
5/13/2022,Chile,Cybernova,Pequeñas y medianas empresas,588984,533500
5/13/2022,Chile,Innovatech,Grandes clientes,38021.4,31684.5
5/14/2022,México,NeuroNet,Consumidores finales,601300.77,505335.6
5/14/2022,México,Cybernova,Sector público,1339477.23,1093450.8
5/14/2022,Chile,NeuroNet,Sector público,2323,1952.1
5/14/2022,Chile,Cybernova,Pequeñas y medianas empresas,364722,341500
5/16/2022,México,Cybernova,Sector público,11327.4,6090
5/16/2022,Argentina,NexTec,Sector público,53632.82,28227.8
5/16/2022,Chile,Cybernova,Pequeñas y medianas empresas,3396851.64,3110670
5/17/2022,Perú,NexTec,Instituciones educativas,9732.69,7458
5/17/2022,Chile,Cybernova,Sector público,670477.5,579150
5/17/2022,Perú,OmegaTech,Pequeñas y medianas empresas,750537,702750
5/19/2022,Argentina,NeuroNet,Sector público,573205.5,457860
5/19/2022,México,OmegaTech,Grandes clientes,4007.64,3303
5/20/2022,Uruguay,NeuroNet,Instituciones educativas,121712.1,85412
5/20/2022,Uruguay,Innovatech,Instituciones educativas,104731.11,77578.6
5/23/2022,Uruguay,OmegaTech,Sector público,9231.74,7015
5/24/2022,Chile,NeuroNet,Sector público,50803.2,26460
5/25/2022,Uruguay,NeuroNet,Sector público,39049.92,21456
5/26/2022,México,NeuroNet,Sector público,44721.6,36300
5/28/2022,Perú,NexTec,Instituciones educativas,13815,9210
5/28/2022,México,Innovatech,Consumidores finales,739423.13,676044
5/28/2022,Chile,Cybernova,Sector público,3658602.64,2773284.8
5/28/2022,Uruguay,Cybernova,Grandes clientes,88521.39,74596.68
5/29/2022,México,Cybernova,Instituciones educativas,108560.73,81318.9
5/29/2022,Uruguay,Cybernova,Sector público,7247.1,5950
5/30/2022,Perú,Innovatech,Instituciones educativas,28299.75,19450
5/30/2022,Perú,Cybernova,Consumidores finales,1040627.19,892579.2
5/30/2022,Argentina,NexTec,Sector público,4539,2670
5/30/2022,Argentina,Cybernova,Pequeñas y medianas empresas,655578,635250
5/31/2022,México,NexTec,Instituciones educativas,33001.2,22000.8
06/01/2022,México,NeuroNet,Pequeñas y medianas empresas,236215.98,198835
06/02/2022,Uruguay,NeuroNet,Instituciones educativas,37335,26200
06/02/2022,Chile,NexTec,Instituciones educativas,22484.7,17430
06/02/2022,Chile,NeuroNet,Instituciones educativas,81080.3,62130.5
06/02/2022,Argentina,NeuroNet,Sector público,53808,28320
06/02/2022,Uruguay,Cybernova,Pequeñas y medianas empresas,931003.47,834232.5
06/03/2022,Chile,Cybernova,Grandes clientes,20687.16,17433
06/04/2022,Chile,Cybernova,Sector público,281053.5,239980
06/05/2022,Chile,NeuroNet,Sector público,597408,462280
06/05/2022,México,NeuroNet,Sector público,301027.86,230536.8
06/07/2022,Argentina,NexTec,Consumidores finales,367106.25,335640
06/07/2022,Uruguay,Innovatech,Pequeñas y medianas empresas,344322,305250
06/08/2022,Perú,NexTec,Sector público,1282854.3,972426
06/08/2022,México,Innovatech,Sector público,61969.91,34049.4
06/09/2022,Perú,NeuroNet,Sector público,27968,15200
06/11/2022,Perú,Cybernova,Sector público,8107.96,6295
06/11/2022,Uruguay,Cybernova,Sector público,22954.39,17630.1
06/12/2022,México,NexTec,Instituciones educativas,3344.25,2450
06/12/2022,México,NexTec,Grandes clientes,12747.84,9756
6/13/2022,Argentina,NeuroNet,Instituciones educativas,159019.09,116497.5
6/13/2022,México,NexTec,Pequeñas y medianas empresas,766413,686750
6/13/2022,Uruguay,Cybernova,Grandes clientes,25542,22275
6/14/2022,México,OmegaTech,Sector público,322420,254800
6/15/2022,Chile,NexTec,Sector público,42613.2,23940
6/15/2022,Uruguay,OmegaTech,Sector público,21076.44,17107.5
6/15/2022,Argentina,OmegaTech,Pequeñas y medianas empresas,805194,745550
6/16/2022,Uruguay,OmegaTech,Instituciones educativas,27972,20720
6/17/2022,Uruguay,OmegaTech,Sector público,530621,433160
6/18/2022,México,OmegaTech,Grandes clientes,5961.24,5139
6/19/2022,Perú,OmegaTech,Instituciones educativas,19517.7,15130
6/20/2022,Uruguay,NexTec,Sector público,100989.5,51004.8
6/20/2022,México,Cybernova,Grandes clientes,8113.32,6543
6/21/2022,Perú,NeuroNet,Sector público,691012,557960
6/21/2022,México,Innovatech,Sector público,30184,17150
6/22/2022,Chile,Cybernova,Sector público,775789,606632
6/23/2022,Chile,OmegaTech,Consumidores finales,559322.99,479749.2
6/23/2022,México,Cybernova,Sector público,14732.68,12380.4
6/24/2022,México,NeuroNet,Consumidores finales,148707.69,128880
6/24/2022,Uruguay,Cybernova,Sector público,7247.1,5950
6/25/2022,México,NexTec,Sector público,36702,20390
6/25/2022,México,OmegaTech,Sector público,583580.2,461188
6/26/2022,Perú,NeuroNet,Sector público,43643,22970
6/26/2022,México,Innovatech,Sector público,102625.6,58310
6/30/2022,México,NeuroNet,Consumidores finales,44264.42,40920
07/02/2022,Perú,Innovatech,Instituciones educativas,101596.1,69825.5
07/02/2022,México,NexTec,Consumidores finales,398650.15,345496.8
07/02/2022,México,Innovatech,Sector público,9702.78,4950.4
07/02/2022,Chile,OmegaTech,Sector público,9457.73,7264
07/03/2022,Argentina,OmegaTech,Grandes clientes,43005.36,32579.82
07/04/2022,Argentina,NexTec,Sector público,1207.37,969
07/04/2022,Argentina,NeuroNet,Sector público,694077.3,592644
07/05/2022,Uruguay,Cybernova,Consumidores finales,112374.52,94440
07/05/2022,Chile,OmegaTech,Consumidores finales,1121816.19,962217.6
07/05/2022,Argentina,NexTec,Pequeñas y medianas empresas,509691,466750
07/07/2022,Uruguay,Cybernova,Sector público,104379.86,55521.2
07/08/2022,Argentina,Innovatech,Sector público,23588.8,12820
07/09/2022,Argentina,Innovatech,Sector público,8760.47,7192.5
07/10/2022,Chile,Innovatech,Pequeñas y medianas empresas,563304,479000
07/11/2022,México,NeuroNet,Pequeñas y medianas empresas,567600,537500
07/12/2022,Chile,Cybernova,Sector público,39255.9,22823.2
7/13/2022,Uruguay,NexTec,Sector público,490952,414440
7/13/2022,México,OmegaTech,Sector público,848172.5,741260
7/14/2022,Argentina,Innovatech,Sector público,15474.55,11635
7/14/2022,México,Cybernova,Sector público,55071.2,29930
7/14/2022,México,Cybernova,Pequeñas y medianas empresas,1356528,1130440
7/15/2022,Chile,NeuroNet,Consumidores finales,696634.62,448500
7/18/2022,Chile,Cybernova,Sector público,978236,741520
7/18/2022,Uruguay,NexTec,Sector público,1406988.24,1111905.6
7/18/2022,Chile,NexTec,Sector público,36720.12,29470.4
7/18/2022,Uruguay,NexTec,Grandes clientes,13369.46,11659.41
7/20/2022,Chile,Innovatech,Instituciones educativas,32280,21520
7/21/2022,México,Cybernova,Sector público,272888,230360
7/21/2022,Uruguay,NexTec,Sector público,80543.88,44746.6
7/23/2022,México,NexTec,Grandes clientes,26515.51,20292.48
7/23/2022,México,OmegaTech,Grandes clientes,53667,45225
7/24/2022,Perú,Innovatech,Sector público,10936.8,5880
7/25/2022,Argentina,OmegaTech,Sector público,13809.18,10065
7/25/2022,Perú,Cybernova,Grandes clientes,25932,19449
7/26/2022,Chile,NexTec,Consumidores finales,499497.92,442108.8
7/26/2022,Chile,NexTec,Pequeñas y medianas empresas,298662,273500
7/27/2022,Argentina,NexTec,Instituciones educativas,139966.47,99267
7/28/2022,Argentina,NexTec,Consumidores finales,367106.25,335640
7/28/2022,Argentina,Cybernova,Sector público,1730.54,1315
7/30/2022,Uruguay,Cybernova,Instituciones educativas,32670,21780
7/30/2022,Chile,Innovatech,Consumidores finales,389326.67,372321.6
7/31/2022,Perú,NexTec,Consumidores finales,406269.23,261560
08/01/2022,Uruguay,OmegaTech,Sector público,35182.71,25623.83
08/02/2022,México,OmegaTech,Grandes clientes,7749.28,5866.79
08/02/2022,Chile,OmegaTech,Grandes clientes,296735.28,267970.8
08/04/2022,Chile,Cybernova,Sector público,632907.45,558347.4
08/05/2022,Uruguay,Cybernova,Instituciones educativas,29329.55,22260.33
08/05/2022,Uruguay,Cybernova,Sector público,53370.58,39906.72
08/06/2022,México,NexTec,Consumidores finales,32680.65,18125.8
08/06/2022,México,Cybernova,Sector público,34325.36,27942.89
08/06/2022,México,Cybernova,Sector público,139701.38,118513.2
08/06/2022,México,NeuroNet,Grandes clientes,664238.4,518843
08/07/2022,Argentina,OmegaTech,Consumidores finales,683567.5,512583.5
08/08/2022,Uruguay,Cybernova,Instituciones educativas,43215.41,30612.7
08/08/2022,Uruguay,NexTec,Pequeñas y medianas empresas,27530.03,23081.18
08/09/2022,Argentina,Innovatech,Sector público,13485.74,10747.08
08/09/2022,Uruguay,OmegaTech,Grandes clientes,26866.04,22351.23
08/11/2022,México,NexTec,Sector público,47041.1,26980.05
08/11/2022,México,OmegaTech,Sector público,33437.52,21105.75
08/11/2022,México,OmegaTech,Sector público,1177211.54,765050
08/12/2022,México,NexTec,Consumidores finales,223264.62,215872.5
08/12/2022,Uruguay,Cybernova,Pequeñas y medianas empresas,19844.34,15552.45
08/12/2022,Uruguay,Cybernova,Grandes clientes,723984.24,577543.2
8/13/2022,Chile,OmegaTech,Sector público,257219.87,232285.87
8/14/2022,Argentina,NeuroNet,Grandes clientes,699190.31,576152.2
8/15/2022,Uruguay,NeuroNet,Instituciones educativas,297930.84,257955.6
8/15/2022,Perú,OmegaTech,Instituciones educativas,487188.49,413297.77
8/15/2022,Argentina,OmegaTech,Sector público,42640.95,33785.89
8/16/2022,México,Cybernova,Sector público,83996.74,64972.54
8/16/2022,Argentina,Cybernova,Sector público,37282.32,20907.8
8/17/2022,Perú,NeuroNet,Sector público,346538.12,262481.7
8/17/2022,Argentina,NeuroNet,Grandes clientes,799812.32,678506.69
8/18/2022,Uruguay,NexTec,Pequeñas y medianas empresas,1099880.94,942585.68
8/19/2022,Uruguay,Innovatech,Instituciones educativas,1242496.21,1083377.57
8/19/2022,México,NexTec,Consumidores finales,441256.27,363607.4
8/20/2022,Chile,Cybernova,Pequeñas y medianas empresas,1157545.82,943481.92
8/21/2022,Chile,Innovatech,Pequeñas y medianas empresas,38193.39,30238.2
8/22/2022,Argentina,NeuroNet,Sector público,99185.42,85000.8
8/23/2022,México,Cybernova,Pequeñas y medianas empresas,47185.15,39255.73
8/24/2022,Argentina,NeuroNet,Sector público,132491.52,119840
8/26/2022,Chile,Cybernova,Sector público,92765.31,50891.55
8/28/2022,Perú,Innovatech,Sector público,88149.6,75114
8/29/2022,Uruguay,Cybernova,Instituciones educativas,2242760.89,1933067.14
8/29/2022,Argentina,Innovatech,Instituciones educativas,684018,575392.5
8/29/2022,Uruguay,Cybernova,Sector público,10526.85,8250.13
8/29/2022,México,Cybernova,Sector público,347980.67,324723.6
8/30/2022,Uruguay,NexTec,Consumidores finales,3489655.68,2725803.6
8/30/2022,Chile,Cybernova,Sector público,53806.64,31578.05
8/31/2022,Perú,NexTec,Consumidores finales,80714.76,69282.5
09/02/2022,Perú,OmegaTech,Instituciones educativas,294477.78,260333.57
09/02/2022,Argentina,Cybernova,Pequeñas y medianas empresas,96238.91,50597.3
09/05/2022,Uruguay,Cybernova,Consumidores finales,36417.93,29838.88
09/05/2022,Perú,OmegaTech,Pequeñas y medianas empresas,56809.75,40670.7
09/06/2022,Argentina,NeuroNet,Instituciones educativas,180943.62,174672.79
09/07/2022,Argentina,NexTec,Pequeñas y medianas empresas,1305309.89,1289721.5
09/08/2022,México,NexTec,Pequeñas y medianas empresas,48710.6,28258.7
09/09/2022,Chile,NeuroNet,Instituciones educativas,2042089.66,1752852.6
09/09/2022,Uruguay,NeuroNet,Instituciones educativas,38958.82,21143.2
09/09/2022,Uruguay,OmegaTech,Pequeñas y medianas empresas,3542.01,2946.78
09/10/2022,Argentina,Innovatech,Consumidores finales,490203.73,433365.41
09/11/2022,México,OmegaTech,Sector público,20498.53,15518.94
09/11/2022,Perú,NexTec,Sector público,53464.69,29653.34
09/12/2022,Argentina,Cybernova,Sector público,677840.45,571111.22
09/12/2022,México,OmegaTech,Grandes clientes,49947.4,42372
9/13/2022,Perú,NexTec,Consumidores finales,521715.04,416187.2
9/13/2022,Chile,OmegaTech,Consumidores finales,613233.32,534700.4
9/13/2022,Argentina,NexTec,Sector público,115140.17,58113.2
9/14/2022,Argentina,OmegaTech,Instituciones educativas,39273,26429
9/16/2022,Chile,OmegaTech,Consumidores finales,742259.7,686137.5
9/16/2022,Uruguay,NeuroNet,Consumidores finales,49231.22,41878.37
9/16/2022,Perú,NexTec,Consumidores finales,20804.62,11053.1
9/17/2022,Perú,Cybernova,Sector público,5279.86,3135.1
9/18/2022,Uruguay,Cybernova,Sector público,74580.23,50696.17
9/18/2022,Perú,Innovatech,Pequeñas y medianas empresas,20025.1,11106.6
9/19/2022,Perú,Cybernova,Pequeñas y medianas empresas,799337.9,723009.7
9/19/2022,Argentina,NexTec,Pequeñas y medianas empresas,526786.88,465706.8
9/20/2022,Chile,NexTec,Sector público,41591.22,24128.5
9/20/2022,Uruguay,NexTec,Sector público,31001.18,21731.7
9/22/2022,Argentina,NexTec,Grandes clientes,10908.59,8549.3
9/23/2022,Argentina,OmegaTech,Consumidores finales,11377.4,9678.15
9/23/2022,Perú,NeuroNet,Sector público,218049.93,123655.62
9/25/2022,Chile,Cybernova,Grandes clientes,27701.58,20713.27
9/28/2022,Argentina,NeuroNet,Instituciones educativas,47333.87,24885.63
9/28/2022,Chile,NeuroNet,Sector público,696755.62,658547.55
9/29/2022,Perú,NexTec,Consumidores finales,38078.08,24034.88
9/29/2022,México,Cybernova,Grandes clientes,31478.82,16724.1
10/01/2022,Argentina,NexTec,Sector público,978040.8,934912.5
10/02/2022,Chile,Innovatech,Sector público,409126.08,400180
10/02/2022,Chile,NeuroNet,Sector público,150389.61,106532.2
10/02/2022,Uruguay,OmegaTech,Pequeñas y medianas empresas,678317.85,598408.2
10/03/2022,Uruguay,Cybernova,Consumidores finales,9507.91,7293.01
10/04/2022,Uruguay,Cybernova,Consumidores finales,67693.31,55464.23
10/04/2022,Argentina,Cybernova,Sector público,21491.71,11299.2
10/04/2022,Chile,NeuroNet,Grandes clientes,7463.41,5435.65
10/05/2022,Chile,NeuroNet,Instituciones educativas,63677.59,42852.22
10/05/2022,Uruguay,OmegaTech,Sector público,3331.28,2610.8
10/07/2022,Argentina,Cybernova,Instituciones educativas,11758.53,7992.9
10/08/2022,Perú,NexTec,Sector público,757938.88,741365.55
10/08/2022,Argentina,Innovatech,Sector público,9646.08,7376.58
10/08/2022,Uruguay,NexTec,Grandes clientes,14235.72,10997.46
10/09/2022,Perú,Innovatech,Instituciones educativas,32851.31,23518.6
10/12/2022,Chile,NexTec,Instituciones educativas,3713.86,3113.7
10/12/2022,Chile,OmegaTech,Consumidores finales,719697.6,658050
10/12/2022,Perú,Cybernova,Sector público,1288636.15,1027982.38
10/12/2022,Argentina,NexTec,Sector público,672205.18,586120.11
10/12/2022,México,Cybernova,Pequeñas y medianas empresas,304730.5,275632
10/12/2022,Argentina,NexTec,Pequeñas y medianas empresas,22867.38,16371
10/13/2022,Argentina,OmegaTech,Sector público,183231.26,140121.1
10/13/2022,Chile,Innovatech,Pequeñas y medianas empresas,86405.82,46394.13
10/13/2022,Uruguay,Innovatech,Grandes clientes,244088.91,209516.7
10/14/2022,Uruguay,Cybernova,Sector público,2468600.93,2307305.2
10/15/2022,México,NeuroNet,Instituciones educativas,2340.27,1814.4
10/15/2022,Argentina,NeuroNet,Sector público,6684.11,5816.52
10/16/2022,Perú,Cybernova,Consumidores finales,39905.02,30286.83
10/16/2022,Perú,NeuroNet,Pequeñas y medianas empresas,11863.47,9004.05
10/17/2022,Argentina,NexTec,Consumidores finales,585534.46,467097.8
10/18/2022,Argentina,Cybernova,Grandes clientes,25533.62,20215.3
10/19/2022,Argentina,Innovatech,Sector público,15597.58,11475.75
10/19/2022,México,OmegaTech,Sector público,166593.08,86682.84
10/21/2022,México,OmegaTech,Sector público,124208.33,106858.04
10/21/2022,México,Innovatech,Sector público,45276.12,34234.65
10/21/2022,Chile,Innovatech,Grandes clientes,102249.23,90393.6
10/22/2022,Uruguay,NexTec,Instituciones educativas,842107.38,778435.7
10/22/2022,Argentina,NexTec,Consumidores finales,35509.31,27466.9
10/22/2022,Uruguay,NeuroNet,Consumidores finales,9297.41,7131.55
10/23/2022,Uruguay,NeuroNet,Sector público,113585.36,95700.8
10/23/2022,Perú,NeuroNet,Pequeñas y medianas empresas,55548.34,29511.78
10/24/2022,Chile,OmegaTech,Consumidores finales,7167.72,5243
10/24/2022,México,NexTec,Consumidores finales,73851.18,39653.13
10/24/2022,Chile,OmegaTech,Sector público,4065486.12,3110782.32
10/24/2022,Uruguay,OmegaTech,Pequeñas y medianas empresas,11045.86,9260.85
10/24/2022,Perú,Innovatech,Grandes clientes,13838.53,12042.32
10/25/2022,Uruguay,Cybernova,Consumidores finales,19947.93,10710.7
10/25/2022,Chile,NexTec,Grandes clientes,23002.85,13193.1
10/28/2022,Argentina,NeuroNet,Consumidores finales,253533.98,202251.4
10/28/2022,México,NeuroNet,Consumidores finales,616970.88,540617.5
10/28/2022,Chile,NeuroNet,Grandes clientes,2957127.92,2674753.9
10/28/2022,Argentina,OmegaTech,Grandes clientes,44446.62,19441.9
10/29/2022,Perú,OmegaTech,Instituciones educativas,740508.88,631002.11
10/30/2022,Perú,Cybernova,Sector público,102249.23,90393.6
10/31/2022,México,Cybernova,Consumidores finales,43213.94,33815.21
10/31/2022,Perú,NexTec,Consumidores finales,11239.07,7094.1
10/31/2022,Chile,Cybernova,Pequeñas y medianas empresas,23109.7,16199.8
11/01/2022,Perú,Cybernova,Grandes clientes,3007949.28,2349538.1
11/02/2022,Perú,NeuroNet,Pequeñas y medianas empresas,41150.32,22575.29
11/05/2022,Perú,Innovatech,Sector público,1323633.17,1154123.83
11/05/2022,Perú,NexTec,Sector público,123970.91,105455.43
11/06/2022,México,OmegaTech,Sector público,30870.96,22100.85
11/07/2022,Perú,NexTec,Sector público,329490.8,285738.15
11/07/2022,Chile,Cybernova,Grandes clientes,644915.01,637213.25
11/08/2022,Chile,NexTec,Consumidores finales,382552.94,333561.8
11/08/2022,Perú,Cybernova,Sector público,1836743.83,1565125.38
11/08/2022,Argentina,Innovatech,Grandes clientes,244128.6,228177.5
11/09/2022,Perú,Innovatech,Grandes clientes,1166313.95,1009822.34
11/10/2022,Argentina,Innovatech,Instituciones educativas,72749.52,53524.66
11/13/2022,Argentina,Cybernova,Instituciones educativas,117490.44,65888.25
11/13/2022,Argentina,NeuroNet,Instituciones educativas,142826.23,80996.43
11/15/2022,Chile,OmegaTech,Sector público,567452.27,492101.03
11/16/2022,Chile,Innovatech,Instituciones educativas,11275.8,7588.12
11/16/2022,Argentina,Cybernova,Consumidores finales,202866.96,165350.95
11/16/2022,Perú,OmegaTech,Sector público,1352541.86,1165774.84
11/16/2022,Perú,Innovatech,Pequeñas y medianas empresas,503349.48,455285
11/16/2022,Perú,Cybernova,Pequeñas y medianas empresas,9351.38,7317.52
11/17/2022,Argentina,OmegaTech,Pequeñas y medianas empresas,14995.93,11146.83
11/17/2022,Uruguay,Innovatech,Pequeñas y medianas empresas,22641.09,18836.28
11/18/2022,México,NeuroNet,Sector público,28016.44,15204.7
11/18/2022,Perú,OmegaTech,Sector público,97587.84,76226.8
11/19/2022,Perú,NexTec,Sector público,10916.75,8463.7
11/19/2022,Chile,Innovatech,Pequeñas y medianas empresas,73257.74,51353.37
11/19/2022,México,NexTec,Pequeñas y medianas empresas,208395.55,190240.01
11/20/2022,Uruguay,OmegaTech,Consumidores finales,14434.75,9020.1
11/20/2022,México,Cybernova,Sector público,94858.45,74227.4
11/21/2022,México,Cybernova,Instituciones educativas,228171.42,197556.24
11/21/2022,Uruguay,NeuroNet,Grandes clientes,7757,6453.45
11/22/2022,Perú,Innovatech,Sector público,25679.14,13225.2
11/23/2022,Argentina,Cybernova,Sector público,46285.4,38805.69
11/23/2022,Perú,NeuroNet,Pequeñas y medianas empresas,4740.32,2782
11/24/2022,Chile,NeuroNet,Instituciones educativas,283768.22,280379.38
11/25/2022,Chile,Cybernova,Sector público,5530.05,4381.65
11/25/2022,Perú,NexTec,Grandes clientes,4598.28,2578.7
11/26/2022,Argentina,NexTec,Sector público,44446.62,19441.9
11/26/2022,Perú,NexTec,Sector público,32028.96,24248.34
11/27/2022,Chile,Innovatech,Sector público,724400.82,615517.5
11/27/2022,Chile,Innovatech,Pequeñas y medianas empresas,187209.14,94487.63
11/27/2022,Chile,Cybernova,Pequeñas y medianas empresas,28075.58,21228.8
11/28/2022,Argentina,NeuroNet,Pequeñas y medianas empresas,2462293.8,2172221.77
11/29/2022,México,Cybernova,Sector público,129069.81,68572.34
11/29/2022,Chile,OmegaTech,Sector público,12937.73,9819.39
11/29/2022,Chile,Cybernova,Pequeñas y medianas empresas,161148.76,91387.1
11/30/2022,Chile,Cybernova,Instituciones educativas,93684.46,53731.98
12/01/2022,Argentina,NexTec,Instituciones educativas,17088.68,8891.7
12/01/2022,México,NexTec,Consumidores finales,53551.42,29062.7
12/01/2022,Uruguay,Cybernova,Sector público,5343.42,4545.36
12/02/2022,Uruguay,Innovatech,Sector público,2915961.61,2326147.04
12/03/2022,Argentina,Cybernova,Consumidores finales,475807.5,375570
12/03/2022,Chile,Innovatech,Sector público,434559.23,384172.8
12/03/2022,México,OmegaTech,Sector público,456279.92,375987.3
12/03/2022,México,NeuroNet,Sector público,55438.17,30413.68
12/04/2022,Uruguay,Innovatech,Instituciones educativas,121209.98,103875.6
12/04/2022,Uruguay,Cybernova,Sector público,849530.64,732222.4
12/05/2022,México,OmegaTech,Instituciones educativas,96652.92,89345
12/05/2022,Perú,NexTec,Sector público,16973.43,12882.37
12/05/2022,México,OmegaTech,Pequeñas y medianas empresas,250972.6,198100.66
12/07/2022,Chile,NexTec,Grandes clientes,54274.53,51216.19
12/09/2022,México,Cybernova,Instituciones educativas,52559.85,37628.16
12/09/2022,Perú,NexTec,Sector público,383877.98,379293.6
12/09/2022,Argentina,NexTec,Pequeñas y medianas empresas,25004.13,13717.4
12/10/2022,México,Innovatech,Sector público,252925.54,213101.2
12/11/2022,Perú,NexTec,Instituciones educativas,30850.45,21853.68
12/11/2022,Perú,NexTec,Sector público,464877.84,378908.4
12/13/2022,México,OmegaTech,Pequeñas y medianas empresas,299381.1,265092.5
12/13/2022,Argentina,Innovatech,Pequeñas y medianas empresas,332310,294250
12/13/2022,Argentina,Cybernova,Pequeñas y medianas empresas,377625,334375
12/14/2022,Chile,NexTec,Sector público,9778.5,6580.5
12/14/2022,Uruguay,NeuroNet,Sector público,572428.74,490565.04
12/16/2022,Uruguay,Innovatech,Instituciones educativas,976722.89,901428.35
12/16/2022,Perú,OmegaTech,Instituciones educativas,42321.79,36000.89
12/16/2022,Uruguay,Cybernova,Consumidores finales,194984.45,183997.2
12/16/2022,Chile,NexTec,Consumidores finales,83112.48,55931.04
12/16/2022,Chile,Cybernova,Sector público,6575.19,5512.64
12/16/2022,Chile,NexTec,Sector público,94999.51,82668.74
12/16/2022,Chile,Cybernova,Pequeñas y medianas empresas,247076.46,233527.5
12/17/2022,Uruguay,NeuroNet,Pequeñas y medianas empresas,56813.22,43889.69
12/18/2022,Perú,OmegaTech,Instituciones educativas,208268.12,177469.34
12/19/2022,México,NeuroNet,Consumidores finales,24468.83,16466.44
12/19/2022,Argentina,Cybernova,Sector público,44414.42,33625.07
12/20/2022,Perú,NeuroNet,Consumidores finales,453036.71,400507.85
12/20/2022,Chile,Cybernova,Sector público,645011.7,509128.26
12/20/2022,México,NeuroNet,Pequeñas y medianas empresas,538513.92,462240
12/21/2022,México,Innovatech,Sector público,36820.27,25284.1
12/21/2022,Argentina,Cybernova,Grandes clientes,31009.77,23186.9
12/22/2022,Perú,NeuroNet,Sector público,66690.96,57245
12/23/2022,Perú,NeuroNet,Sector público,927812.32,886898.93
12/23/2022,Argentina,NexTec,Pequeñas y medianas empresas,19167.2,13820.01
12/24/2022,Argentina,Cybernova,Instituciones educativas,56049.62,29778.1
12/25/2022,Perú,Cybernova,Consumidores finales,2136946.64,1780468.87
12/25/2022,Uruguay,Cybernova,Sector público,4628.3,3627.3
12/25/2022,Uruguay,NeuroNet,Pequeñas y medianas empresas,16142.95,12470.85
12/26/2022,Perú,Innovatech,Sector público,19652.4,14878.35
